,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0,"[1190, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1190, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1190, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1190, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1817, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[900, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2083, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2083, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2083, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2083, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
1,"[1817, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1817, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1817, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1817, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[900, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2083, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[321, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[321, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[321, -0.07999999999999999, [0, -0.05, -0.13, 0, 0, 0, 0]]","[321, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]"
2,"[251, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[251, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1117, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[900, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2546, -0.6599999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0.17, 0]]","[321, -0.07999999999999999, [0, -0.05, -0.13, 0, 0, 0, 0]]","[2012, -1.3199999999999998, [0, -0.05, -0.7, 0, -0.67, 0, 0]]","[1840, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1840, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1840, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
3,"[1117, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1117, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[900, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2546, -0.9400000000000001, [0, 0.16, -0.7, 0, -0.67, 0.17, 0]]","[2083, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[93, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1840, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2752, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2752, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2752, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
4,"[2113, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[900, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2738, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[912, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[266, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2012, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[1614, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[486, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[486, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[486, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
5,"[408, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2738, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2546, -0.6599999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0.17, 0]]","[2083, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[321, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[270, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2752, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2670, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2670, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2670, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
6,"[2579, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2546, 0.01000000000000012, [0, 0.16, -0.7, 0.28, 0, 0.17, 0]]","[912, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[266, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[93, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1840, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[486, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2831, -1.4499999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2831, -1.4499999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2831, -1.4499999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]"
7,"[900, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[44, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2083, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1491, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[0, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1614, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2670, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[226, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[565, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[565, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]"
8,"[472, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[912, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1001, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1694, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2012, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2752, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2831, -1.4499999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[565, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[204, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[204, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
9,"[2738, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2083, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[266, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2332, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[270, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2243, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[226, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[204, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[954, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[954, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
10,"[2546, -0.2699999999999999, [0, 0.16, -0.7, 0, 0, 0.17, 0]]","[2895, -0.9299999999999998, [-0.14, -0.05, -0.7, 0.01, 0, 0, -0.15]]","[1491, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[321, -0.07999999999999999, [0, -0.05, -0.13, 0, 0, 0, 0]]","[1840, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[80, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[565, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[954, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[717, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[717, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
11,"[44, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[296, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1694, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2175, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1614, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[486, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[204, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[611, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[996, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[996, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]"
12,"[912, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1241, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2332, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[93, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2752, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1094, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[954, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1223, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1699, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2908, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
13,"[2083, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1665, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1820, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[0, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2243, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1128, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1767, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[717, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1425, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[1203, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]"
14,"[2895, -0.9299999999999998, [-0.14, -0.05, -0.7, 0.01, 0, 0, -0.15]]","[2567, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2525, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2174, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[80, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[370, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[2821, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2346, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2908, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1456, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
15,"[2603, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1090, 0.5800000000000001, [0, 0.16, -0.13, 0.28, 0, 0.17, 0]]","[1330, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2012, -1.04, [0, -0.05, -0.7, 0.28, -0.67, 0, 0]]","[2230, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2670, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[777, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[996, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2687, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[325, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
16,"[1226, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[203, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2477, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[270, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[486, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2831, -1.4499999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[611, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1699, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1203, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1719, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
17,"[296, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2901, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[321, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[1840, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[1094, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[226, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[435, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[223, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1456, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[720, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
18,"[1241, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1001, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2291, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[1614, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[640, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2820, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[1223, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1425, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[325, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2281, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]"
19,"[1005, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[266, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2175, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1706, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1128, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[565, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[717, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2908, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2704, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2203, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]"
20,"[1665, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1491, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[685, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2618, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[547, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1247, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[2767, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2687, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1291, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2237, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
21,"[746, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1694, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[93, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2284, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[370, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[2804, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[295, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1955, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[639, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[812, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]"
22,"[291, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2332, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[1641, 0.30000000000000004, [0, 0.16, -0.13, 0, 0, 0.17, 0]]","[1502, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2670, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[204, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2346, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1203, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1719, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1892, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
23,"[322, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1842, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[506, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2752, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2831, -1.4499999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[954, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[996, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1456, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[720, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[339, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
24,"[1298, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1820, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[0, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2243, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[694, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1687, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1699, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[325, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2281, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1410, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]"
25,"[63, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2525, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1941, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[368, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[226, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1767, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[223, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1233, -0.22999999999999995, [-0.14, -0.05, 0, 0.01, 0, 0, -0.15]]","[2203, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[33, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]"
26,"[14, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1330, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1316, 0.060000000000000005, [0, -0.05, 0, 0.01, 0, 0, 0]]","[1710, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[2415, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2821, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1489, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2704, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2237, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2452, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]"
27,"[2567, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2477, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[2174, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[80, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2820, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1246, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[806, -0.07999999999999999, [-0.14, -0.05, 0, 0.01, 0, 0, 0]]","[1291, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[812, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[574, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
28,"[1090, 0.5800000000000001, [0, 0.16, -0.13, 0.28, 0, 0.17, 0]]","[321, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[765, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2230, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[565, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1812, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1425, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[639, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1892, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2654, -1.46, [-0.14, -0.05, -0.7, 0, -0.67, 0, 0]]"
29,"[2111, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2291, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[2164, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2472, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1247, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[777, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2908, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1354, -0.06999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[339, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2717, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
30,"[203, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2175, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2012, -1.04, [0, -0.05, -0.7, 0.28, -0.67, 0, 0]]","[486, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2804, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[611, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2687, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1719, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1410, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[382, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]"
31,"[2418, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[685, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[270, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1094, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[763, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[435, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[1955, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1729, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[33, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2487, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
