,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
146,"[254, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2670, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[618, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2202, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2836, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1212, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[365, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[180, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[403, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2228, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
147,"[605, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[310, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1984, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2734, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2516, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[737, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[834, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[814, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[1499, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2054, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
148,"[1044, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2301, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[431, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2838, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[830, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1131, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2068, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1485, -0.3599999999999999, [0, 0.16, -0.7, 0.01, 0, 0.17, 0]]","[2491, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[995, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
149,"[1732, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[530, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[1520, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1722, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1786, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[309, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[706, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1951, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1856, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2958, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
150,"[2542, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[648, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[82, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[721, -0.33999999999999997, [-0.14, -0.05, 0, 0, 0, 0, -0.15]]","[609, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2211, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1416, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2849, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[680, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2483, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
151,"[857, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[335, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1920, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[70, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[456, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2566, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2271, -1.03, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[1333, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[151, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[858, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]"
152,"[2030, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2014, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1177, -0.74, [0, -0.05, -0.7, 0.01, 0, 0, 0]]","[1309, -1.4299999999999997, [-0.14, -0.05, -0.7, 0.28, -0.67, 0, -0.15]]","[687, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1773, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[428, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[103, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1026, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[400, -0.31, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]"
153,"[141, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2388, -1.42, [0, -0.05, -0.7, 0, -0.67, 0, 0]]","[1643, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1909, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[870, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2251, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2409, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2321, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1574, -0.16999999999999998, [0, -0.05, -0.13, 0.01, 0, 0, 0]]","[1994, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
154,"[443, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[540, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[334, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1475, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[545, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1148, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1779, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[1332, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1690, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1109, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
155,"[1174, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2831, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2114, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2340, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[780, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[675, -0.31, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[851, -0.18, [0, -0.05, -0.13, 0, 0, 0, 0]]","[305, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[901, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[749, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
156,"[2564, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2146, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2357, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[160, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2290, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2223, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[442, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1284, -0.75, [0, -0.05, -0.7, 0, 0, 0, 0]]","[1715, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[841, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]"
157,"[1299, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2938, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2999, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1338, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2072, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1790, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[34, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[347, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1632, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[922, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]"
158,"[175, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1314, -1.1800000000000002, [-0.14, 0.16, -0.7, 0, -0.67, 0.17, 0]]","[1246, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1039, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2256, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[829, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1769, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1791, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2157, -0.31, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[112, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]"
159,"[1094, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[729, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1610, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2662, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1349, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[94, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[418, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[704, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2521, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1988, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
160,"[2700, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1917, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[889, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[307, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1888, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2641, -1.17, [-0.14, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[2872, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[440, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[633, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[716, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
161,"[2097, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[694, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[290, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1818, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[709, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[656, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2507, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2077, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[313, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1221, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]"
162,"[2155, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[36, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1507, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2665, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[337, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2161, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[444, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2534, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1134, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1235, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
163,"[1078, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[2280, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[672, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2008, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2217, -0.45999999999999996, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]","[1340, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[361, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1927, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[1091, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2981, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
164,"[2190, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2845, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[496, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1855, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2106, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[793, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[827, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[534, -1.5499999999999998, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2979, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[964, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]"
165,"[2531, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1728, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2133, -0.8799999999999999, [-0.14, -0.05, -0.7, 0.01, 0, 0, 0]]","[2645, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2242, -0.45999999999999996, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]","[33, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2299, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2413, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[373, -1.42, [0, -0.05, -0.7, 0, -0.67, 0, 0]]","[1599, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
166,"[2667, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2056, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2501, -1.1800000000000002, [-0.14, 0.16, -0.7, 0, -0.67, 0.17, 0]]","[2693, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2992, -1.5499999999999998, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[994, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2262, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2094, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[283, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[996, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]"
167,"[2786, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2732, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[668, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[55, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2088, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1667, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2954, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1591, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1156, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2554, -0.47, [-0.14, -0.05, -0.13, 0, 0, 0, -0.15]]"
168,"[1967, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[107, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1441, -0.31, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[636, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[324, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[477, -1.17, [-0.14, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[95, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1864, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2591, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[641, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
169,"[1057, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[565, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1560, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1846, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[920, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[389, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2815, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1819, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[37, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2138, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
170,"[533, 0.10000000000000003, [0, -0.05, -0.13, 0.28, 0, 0, 0]]","[1009, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2454, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2403, -0.45999999999999996, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]","[2519, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2568, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1161, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[578, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[1978, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2065, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
171,"[1103, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[2940, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2450, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1223, -1.2400000000000002, [0, -0.05, -0.7, 0.01, -0.67, 0.17, 0]]","[658, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1431, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2080, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1185, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1248, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[25, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
172,"[1106, -1.4299999999999997, [-0.14, -0.05, -0.7, 0.28, -0.67, 0, -0.15]]","[2804, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[1028, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2476, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[897, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2842, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[69, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[101, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[710, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1452, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
173,"[2927, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[960, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1882, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[627, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2229, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2612, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2210, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2234, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2361, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1895, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
174,"[1123, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[523, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[50, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2998, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[2684, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1469, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2892, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2449, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[362, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2092, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
175,"[942, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[253, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[562, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2572, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2101, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1024, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[464, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1782, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2868, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1204, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
176,"[1551, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[763, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2955, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[659, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2803, 0.10000000000000003, [0, -0.05, -0.13, 0.28, 0, 0, 0]]","[2402, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1854, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2246, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1368, -0.47, [-0.14, -0.05, -0.13, 0, 0, 0, -0.15]]","[689, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]"
177,"[965, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[1021, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2331, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1358, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[172, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2131, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1457, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[1081, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2830, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[188, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
