,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
89,"[2166, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[2155, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2056, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2237, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1564, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[57, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1934, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2331, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2464, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2181, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
90,"[354, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[598, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1957, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2442, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[792, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[464, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1713, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1630, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[997, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[484, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]"
91,"[184, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2190, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[1099, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[2467, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[317, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[387, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[2347, 0.020000000000000004, [-0.14, 0.16, -0.13, 0.01, 0, 0.17, -0.15]]","[885, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2119, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2900, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
92,"[2744, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[479, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2415, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1773, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1625, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1382, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1942, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2368, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[564, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[308, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
93,"[2759, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1967, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2471, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1156, -1.3199999999999998, [0, -0.05, -0.7, 0, -0.67, 0, 0]]","[1039, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1707, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2460, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2552, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2348, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2697, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
94,"[1706, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1057, 0.14, [-0.14, 0.16, 0, 0, 0, 0.17, -0.15]]","[1247, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[933, -1.04, [0, -0.05, -0.7, 0.28, -0.67, 0, 0]]","[409, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2013, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2743, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[891, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1366, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2201, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
95,"[1861, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[533, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2940, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1331, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2762, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2647, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1154, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2521, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[376, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[809, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]"
96,"[246, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1123, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2804, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1882, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2118, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[728, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[316, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[2875, 0.31000000000000005, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[1578, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2120, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]"
97,"[2618, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[162, 0.25000000000000006, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[960, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[887, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2473, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1101, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[476, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[549, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[548, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[497, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
98,"[2284, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[30, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[763, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[1919, 0.4, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[1309, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[330, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1345, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[957, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2212, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[38, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
99,"[532, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2758, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[2653, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1335, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1276, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[145, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[744, -0.93, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[108, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1819, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2343, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
100,"[761, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1393, -0.07999999999999999, [0, -0.05, -0.13, 0, 0, 0, 0]]","[2387, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[880, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[994, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2453, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2370, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[83, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[37, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[1065, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]"
101,"[1211, 0.25000000000000006, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[2538, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[502, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[675, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[395, 0.7100000000000001, [0, 0.16, 0, 0.28, 0, 0.17, 0]]","[1455, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2422, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2963, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1637, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2617, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]"
102,"[2243, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1370, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2956, -0.37, [0, -0.05, -0.7, 0.28, 0, 0, 0]]","[1194, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[517, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1396, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[135, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[869, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[453, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1716, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]"
103,"[1793, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[913, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[275, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[779, 0.30000000000000004, [0, 0.16, -0.13, 0, 0, 0.17, 0]]","[2116, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1259, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[939, -1.5999999999999996, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, -0.15]]","[1166, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2607, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[367, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]"
104,"[1746, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[1380, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1020, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2416, -0.93, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[2141, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[411, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[98, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2769, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[659, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1042, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
105,"[463, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[640, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2913, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2019, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2828, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2798, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[735, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1529, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[372, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1258, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
106,"[1839, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1128, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[84, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1221, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2065, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1712, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2548, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2288, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[751, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1080, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]"
107,"[2862, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[2539, -0.22, [-0.14, -0.05, -0.13, 0, 0, 0, 0]]","[366, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[801, -0.57, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2874, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[1754, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[327, -0.16, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[831, -0.42999999999999994, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2027, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[992, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
108,"[178, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1672, -0.44999999999999996, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[1988, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[749, 0.7100000000000001, [0, 0.16, 0, 0.28, 0, 0.17, 0]]","[231, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2725, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1129, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2179, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2745, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1528, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
109,"[192, -0.73, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[1178, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1677, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1791, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2944, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2198, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2463, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[754, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[690, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[326, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]"
110,"[2307, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1256, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2081, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2489, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[572, -0.9699999999999999, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[922, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1234, 0.060000000000000005, [0, -0.05, 0, 0.01, 0, 0, 0]]","[1916, -0.65, [0, -0.05, -0.7, 0, 0, 0, 0]]","[2498, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[214, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
111,"[1429, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1055, 0.27, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[2448, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2912, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[756, 0.30000000000000004, [-0.14, 0.16, 0, 0.01, 0, 0.17, 0]]","[126, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[35, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[590, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2015, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[1431, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
112,"[741, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[974, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1673, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[262, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2257, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1182, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2969, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2032, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2980, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[403, -0.36, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]"
113,"[1027, -0.1599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2611, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[2326, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1969, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2202, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2016, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2524, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1541, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1697, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2253, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
114,"[368, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2058, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2390, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[223, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2959, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[589, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[778, -0.21, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[1618, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2436, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2130, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
115,"[2523, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1422, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2709, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1126, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2261, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2124, 0.54, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1912, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[167, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2086, 0.41000000000000003, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1632, 0.27, [0, 0.16, 0, 0.01, 0, 0, 0]]"
116,"[845, 0.12, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1906, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1849, 0.26, [0, 0.16, 0, 0, 0, 0, 0]]","[649, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[577, -1.25, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[1931, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[71, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[465, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1711, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1512, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
117,"[256, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[268, -1.1199999999999997, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[209, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[525, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[74, -0.72, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[558, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2371, -1.3899999999999997, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2306, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[599, 0.13, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1844, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
118,"[1222, -0.58, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[2455, -0.43999999999999995, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2777, -1.1799999999999997, [-0.14, -0.05, -0.7, 0.28, -0.67, 0, 0]]","[118, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2739, -1.31, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[1518, -0.83, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1215, 0.12000000000000002, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[2480, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2269, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1536, -0.21, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]"
119,"[1992, 0.25000000000000006, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[1180, 0.25000000000000006, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[69, -1.3877787807814457e-17, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[72, 0.13, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[827, -0.29999999999999993, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[2781, -1.29, [-0.14, -0.05, -0.7, 0, -0.67, 0.17, 0]]","[1996, -0.15, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2040, -1.1099999999999999, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1391, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1175, -1.4, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]"
120,"[2151, -0.010000000000000009, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2970, -0.7999999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0.17, 0]]","[2149, -0.03, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1245, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[561, -1.2399999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1940, -0.01999999999999999, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[838, -1.3199999999999998, [0, -0.05, -0.7, 0, -0.67, 0, 0]]","[2017, 0.31000000000000005, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[970, -1.0999999999999999, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1004, 0.14, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
