,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
155,"[2700, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[1728, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[893, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1955, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1892, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[861, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[712, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[464, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1885, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1554, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]"
156,"[1963, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[226, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[2135, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1203, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[339, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2142, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1999, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[37, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2878, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[764, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]"
157,"[1556, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2056, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1753, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[854, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1596, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1810, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[426, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[538, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2598, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1506, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
158,"[1670, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2415, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2815, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1535, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[571, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2078, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2609, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2543, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2010, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[2275, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
159,"[177, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2820, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2448, 0.34, [0, 0.16, 0, 0.01, 0, 0.17, 0]]","[561, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[143, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2195, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2608, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[428, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[104, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1131, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
160,"[598, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[1628, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2637, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1230, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[836, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[1707, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1987, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1118, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[779, -1.5499999999999998, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, 0]]","[874, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
161,"[2190, -1.03, [0, 0.16, -0.7, 0.01, -0.67, 0.17, 0]]","[565, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[435, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[1279, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[277, -0.45999999999999996, [-0.14, -0.05, -0.13, 0.01, 0, 0, -0.15]]","[1969, -0.6499999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0.17, -0.15]]","[2266, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1236, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[381, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2210, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]"
162,"[2667, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1247, -1.2199999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, -0.15]]","[2445, -0.19, [-0.14, -0.05, 0, 0, 0, 0, 0]]","[1456, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1757, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1437, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[935, -0.15, [-0.14, -0.05, -0.13, 0, 0, 0.17, 0]]","[2420, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[299, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2754, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
163,"[1967, -0.5499999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, -0.15]]","[2075, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[467, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2989, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[868, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[242, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1273, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[1543, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2966, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[766, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]"
164,"[1057, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1405, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[234, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[604, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1199, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[130, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[652, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1452, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2159, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[663, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
165,"[533, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[2940, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[53, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1985, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2300, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[500, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1970, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[148, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2080, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[670, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]"
166,"[1106, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[2804, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1223, -0.6799999999999999, [-0.14, 0.16, -0.7, 0, 0, 0, 0]]","[1327, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[387, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[2520, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2015, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[536, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1872, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1107, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]"
167,"[2927, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[523, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[2798, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[306, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2530, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[434, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[747, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1747, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[676, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[25, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]"
168,"[942, -0.7599999999999999, [-0.14, -0.05, -0.7, 0.28, 0, 0, -0.15]]","[253, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]","[717, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[588, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[665, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[614, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1150, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2089, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1381, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[353, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]"
169,"[162, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[763, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1400, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[830, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1410, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2751, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[456, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[2069, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[1065, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1054, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
170,"[1551, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[204, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1079, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[1836, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[613, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[490, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[181, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2655, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2034, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2330, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]"
171,"[965, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[1021, -0.83, [-0.14, 0.16, -0.7, 0, 0, 0, -0.15]]","[2143, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[501, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[689, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1647, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1922, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[920, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1874, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[1612, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]"
172,"[844, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[2653, -1.6999999999999997, [-0.14, -0.05, -0.7, 0.01, -0.67, 0, -0.15]]","[2090, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2955, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[785, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1625, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[155, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1604, 0.06, [-0.14, 0.16, -0.13, 0, 0, 0.17, 0]]","[1516, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1809, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
173,"[998, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[2387, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1594, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[325, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[33, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1467, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2822, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2721, -0.31, [-0.14, -0.05, -0.13, 0.01, 0, 0, 0]]","[1038, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2483, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]"
174,"[1904, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[2218, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[1613, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2029, 0.15000000000000005, [-0.14, 0.16, 0, 0.28, 0, 0, -0.15]]","[1652, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1976, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[142, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2480, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1313, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2314, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]"
175,"[30, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2956, -1.0699999999999998, [-0.14, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2466, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[918, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[687, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[449, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2532, -0.74, [0, -0.05, -0.7, 0.01, 0, 0, 0]]","[2233, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1709, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1720, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]"
176,"[2890, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2315, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2860, -0.3999999999999999, [-0.14, 0.16, -0.7, 0.28, 0, 0, 0]]","[1233, -0.32999999999999996, [-0.14, -0.05, 0, 0.01, 0, 0, -0.15]]","[870, -0.18, [0, -0.05, -0.13, 0, 0, 0, 0]]","[2588, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]","[1914, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[1610, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[728, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1116, -1.04, [0, 0.16, -0.7, 0, -0.67, 0.17, 0]]"
177,"[423, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1026, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1961, 0.4800000000000001, [0, 0.16, -0.13, 0.28, 0, 0.17, 0]]","[2704, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[585, 0.029999999999999992, [-0.14, 0.16, 0, 0.01, 0, 0, 0]]","[584, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2463, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1927, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[719, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1017, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]"
178,"[511, -0.11000000000000001, [-0.14, 0.16, -0.13, 0, 0, 0, 0]]","[81, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[1092, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[2693, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2469, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1811, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[1979, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2870, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[2885, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[283, -1.4100000000000001, [0, -0.05, -0.7, 0.01, -0.67, 0, 0]]"
179,"[787, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[2039, 0.21000000000000002, [0, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[2767, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1088, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[822, 0.30000000000000004, [-0.14, 0.16, 0, 0.28, 0, 0, 0]]","[2375, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1379, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[2921, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[837, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2902, -0.13, [-0.14, 0.16, 0, 0, 0, 0, -0.15]]"
180,"[2636, 0.020000000000000018, [-0.14, 0.16, -0.13, 0.28, 0, 0, -0.15]]","[50, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[1373, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2723, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[2990, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2620, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2518, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[686, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2082, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[399, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
181,"[1494, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1020, -0.04, [0, -0.05, 0, 0.01, 0, 0, 0]]","[2091, 0.31000000000000005, [0, 0.16, -0.13, 0.28, 0, 0, 0]]","[1291, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[2241, -0.2599999999999999, [0, 0.16, -0.7, 0.28, 0, 0, 0]]","[491, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[664, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[977, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2799, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[575, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]"
182,"[1370, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[954, -0.25, [-0.14, 0.16, -0.13, 0.01, 0, 0, -0.15]]","[273, -0.04, [0, -0.05, 0, 0.01, 0, 0, 0]]","[284, -0.12, [-0.14, 0.16, 0, 0.01, 0, 0, -0.15]]","[2205, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[134, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[1646, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[2098, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1196, -0.26, [-0.14, 0.16, -0.13, 0, 0, 0, -0.15]]","[813, -0.82, [-0.14, 0.16, -0.7, 0.01, 0, 0, -0.15]]"
183,"[1238, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1687, 0.44000000000000006, [0, 0.16, 0, 0.28, 0, 0, 0]]","[2343, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1718, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[2713, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[2662, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1676, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2513, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[312, 0.06999999999999999, [-0.14, 0.16, -0.13, 0.01, 0, 0.17, 0]]","[775, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]"
184,"[913, 0.17, [0, 0.16, 0, 0.01, 0, 0, 0]]","[898, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[295, 0.17, [-0.14, 0.16, -0.13, 0.28, 0, 0, 0]]","[1870, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[465, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2404, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1532, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[361, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[216, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1053, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]"
185,"[1380, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[378, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2052, -1.5, [-0.14, 0.16, -0.7, 0, -0.67, 0, -0.15]]","[1386, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1095, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2965, -0.10000000000000002, [-0.14, 0.16, -0.13, 0.01, 0, 0, 0]]","[1855, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2562, -0.5399999999999999, [0, 0.16, -0.7, 0, 0, 0, 0]]","[350, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[2980, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
186,"[640, 0.03, [0, 0.16, -0.13, 0, 0, 0, 0]]","[1139, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[804, -0.5299999999999999, [0, 0.16, -0.7, 0.01, 0, 0, 0]]","[2310, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2502, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]","[503, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[2186, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[2918, -1.4899999999999998, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, -0.15]]","[432, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[1783, -1.35, [-0.14, 0.16, -0.7, 0, -0.67, 0, 0]]"
187,"[949, 0.01999999999999999, [-0.14, 0.16, 0, 0, 0, 0, 0]]","[2984, -0.9299999999999999, [0, 0.16, -0.7, 0.28, -0.67, 0, 0]]","[2346, -1.21, [0, 0.16, -0.7, 0, -0.67, 0, 0]]","[1278, -1.2, [0, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[276, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[98, 0.16, [0, 0.16, 0, 0, 0, 0, 0]]","[1188, -0.6699999999999999, [-0.14, 0.16, -0.7, 0.01, 0, 0, 0]]","[2173, 0.04, [0, 0.16, -0.13, 0.01, 0, 0, 0]]","[730, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]","[1023, -1.3399999999999999, [-0.14, 0.16, -0.7, 0.01, -0.67, 0, 0]]"
